Participant_ID,L1_L2,area,time_period,Fp1-Average_suffix_stressed_mismatch,Fp1-Average_suffix_stressed_match,Fp1-Average_suffix_unstressed_mismatch,Fp1-Average_suffix_unstressed_match,F3-Average_suffix_stressed_mismatch,F3-Average_suffix_stressed_match,F3-Average_suffix_unstressed_mismatch,F3-Average_suffix_unstressed_match,F7-Average_suffix_stressed_mismatch,F7-Average_suffix_stressed_match,F7-Average_suffix_unstressed_mismatch,F7-Average_suffix_unstressed_match,FT9-Average_suffix_stressed_mismatch,FT9-Average_suffix_stressed_match,FT9-Average_suffix_unstressed_mismatch,FT9-Average_suffix_unstressed_match,FC5-Average_suffix_stressed_mismatch,FC5-Average_suffix_stressed_match,FC5-Average_suffix_unstressed_mismatch,FC5-Average_suffix_unstressed_match,FC1-Average_suffix_stressed_mismatch,FC1-Average_suffix_stressed_match,FC1-Average_suffix_unstressed_mismatch,FC1-Average_suffix_unstressed_match,C3-Average_suffix_stressed_mismatch,C3-Average_suffix_stressed_match,C3-Average_suffix_unstressed_mismatch,C3-Average_suffix_unstressed_match,T7-Average_suffix_stressed_mismatch,T7-Average_suffix_stressed_match,T7-Average_suffix_unstressed_mismatch,T7-Average_suffix_unstressed_match,TP9-Average_suffix_stressed_mismatch,TP9-Average_suffix_stressed_match,TP9-Average_suffix_unstressed_mismatch,TP9-Average_suffix_unstressed_match,CP5-Average_suffix_stressed_mismatch,CP5-Average_suffix_stressed_match,CP5-Average_suffix_unstressed_mismatch,CP5-Average_suffix_unstressed_match,CP1-Average_suffix_stressed_mismatch,CP1-Average_suffix_stressed_match,CP1-Average_suffix_unstressed_mismatch,CP1-Average_suffix_unstressed_match,Pz-Average_suffix_stressed_mismatch,Pz-Average_suffix_stressed_match,Pz-Average_suffix_unstressed_mismatch,Pz-Average_suffix_unstressed_match,P3-Average_suffix_stressed_mismatch,P3-Average_suffix_stressed_match,P3-Average_suffix_unstressed_mismatch,P3-Average_suffix_unstressed_match,P7-Average_suffix_stressed_mismatch,P7-Average_suffix_stressed_match,P7-Average_suffix_unstressed_mismatch,P7-Average_suffix_unstressed_match,O1-Average_suffix_stressed_mismatch,O1-Average_suffix_stressed_match,O1-Average_suffix_unstressed_mismatch,O1-Average_suffix_unstressed_match,Oz-Average_suffix_stressed_mismatch,Oz-Average_suffix_stressed_match,Oz-Average_suffix_unstressed_mismatch,Oz-Average_suffix_unstressed_match,O2-Average_suffix_stressed_mismatch,O2-Average_suffix_stressed_match,O2-Average_suffix_unstressed_mismatch,O2-Average_suffix_unstressed_match,P4-Average_suffix_stressed_mismatch,P4-Average_suffix_stressed_match,P4-Average_suffix_unstressed_mismatch,P4-Average_suffix_unstressed_match,P8-Average_suffix_stressed_mismatch,P8-Average_suffix_stressed_match,P8-Average_suffix_unstressed_mismatch,P8-Average_suffix_unstressed_match,TP10-Average_suffix_stressed_mismatch,TP10-Average_suffix_stressed_match,TP10-Average_suffix_unstressed_mismatch,TP10-Average_suffix_unstressed_match,CP6-Average_suffix_stressed_mismatch,CP6-Average_suffix_stressed_match,CP6-Average_suffix_unstressed_mismatch,CP6-Average_suffix_unstressed_match,CP2-Average_suffix_stressed_mismatch,CP2-Average_suffix_stressed_match,CP2-Average_suffix_unstressed_mismatch,CP2-Average_suffix_unstressed_match,Cz-Average_suffix_stressed_mismatch,Cz-Average_suffix_stressed_match,Cz-Average_suffix_unstressed_mismatch,Cz-Average_suffix_unstressed_match,C4-Average_suffix_stressed_mismatch,C4-Average_suffix_stressed_match,C4-Average_suffix_unstressed_mismatch,C4-Average_suffix_unstressed_match,T8-Average_suffix_stressed_mismatch,T8-Average_suffix_stressed_match,T8-Average_suffix_unstressed_mismatch,T8-Average_suffix_unstressed_match,FT10-Average_suffix_stressed_mismatch,FT10-Average_suffix_stressed_match,FT10-Average_suffix_unstressed_mismatch,FT10-Average_suffix_unstressed_match,FC6-Average_suffix_stressed_mismatch,FC6-Average_suffix_stressed_match,FC6-Average_suffix_unstressed_mismatch,FC6-Average_suffix_unstressed_match,FC2-Average_suffix_stressed_mismatch,FC2-Average_suffix_stressed_match,FC2-Average_suffix_unstressed_mismatch,FC2-Average_suffix_unstressed_match,F4-Average_suffix_stressed_mismatch,F4-Average_suffix_stressed_match,F4-Average_suffix_unstressed_mismatch,F4-Average_suffix_unstressed_match,F8-Average_suffix_stressed_mismatch,F8-Average_suffix_stressed_match,F8-Average_suffix_unstressed_mismatch,F8-Average_suffix_unstressed_match,Fp2-Average_suffix_stressed_mismatch,Fp2-Average_suffix_stressed_match,Fp2-Average_suffix_unstressed_mismatch,Fp2-Average_suffix_unstressed_match,Audio-Average_suffix_stressed_mismatch,Audio-Average_suffix_stressed_match,Audio-Average_suffix_unstressed_mismatch,Audio-Average_suffix_unstressed_match,Fz-Average_suffix_stressed_mismatch,Fz-Average_suffix_stressed_match,Fz-Average_suffix_unstressed_mismatch,Fz-Average_suffix_unstressed_match
stress3,L2,suffix,550_680,-3.507691,-0.580116,-1.492494,-4.365497,-1.274278,-4.484187,-3.36528,-1.575228,1.229058,-2.476929,0.030201,-5.45211,2.564967,-0.474143,0.090208,-2.124595,-0.389085,-4.087528,-2.43607,-2.762434,-2.516779,-4.649311,-2.308369,0.684993,-0.165004,-3.421092,0.146106,0.008442,2.793544,-2.759253,-1.010186,-1.69477,8.473121,5.535069,4.073936,1.369986,1.969296,-2.290254,0.57544,-0.158653,0.561861,-1.338798,2.504606,4.198346,0.463008,-0.815686,4.274829,6.979092,2.833036,-1.316655,2.604725,4.01193,4.049622,0.067629,1.769083,2.943916,3.752972,1.301957,3.771951,6.661265,2.710475,1.191935,3.619429,6.683435,1.012593,1.854815,4.406379,6.001726,-1.479276,1.030751,2.39305,4.32732,5.442602,0.96642,2.329222,5.092775,4.839042,6.640842,5.344465,3.145032,-2.196241,0.220122,0.794225,1.971825,-2.056004,0.337706,1.869745,3.979603,-1.64071,-1.631052,0.485039,3.518746,-3.574964,-0.060416,-0.329442,1.639634,-2.338591,1.005895,-1.062304,0.543696,-1.301064,2.035789,1.557946,1.02836,-3.53442,0.081572,-0.557261,0.292445,-4.18885,-2.819834,-3.495182,3.104696,-6.457537,-2.860172,-2.973561,0.248539,-4.651327,0.116311,-0.380142,-0.315038,-6.583498,-0.293325,-1.874384,-0.675552,1822.549316,520.859985,1036.516235,1416.832886,-4.437388,-4.058637,-3.139467,-1.505007
stress4,L1,suffix,550_680,-1.617401,5.801385,6.080614,2.668042,-0.749201,4.544561,4.352344,1.147045,3.067701,3.749955,6.725916,-2.250383,7.847719,2.826091,3.323035,-1.239344,-1.022769,7.3606,2.54642,1.60978,-1.484396,2.48842,-0.204946,0.382501,-3.586594,4.130295,-1.029202,-0.368885,3.719474,0.873964,2.299832,-0.43978,1.077006,-2.898507,2.843999,-3.472901,-3.026935,3.374599,1.224023,0.703009,-3.857022,1.276025,-1.593372,0.316012,-3.424526,0.176958,-2.219982,0.049175,-2.976472,1.693115,-0.724427,0.441205,-5.102566,3.33847,2.009794,-1.281099,-2.845218,-1.155401,5.013022,-3.222229,-2.805797,-1.186745,5.089852,-3.21661,-2.002518,-3.831835,1.395262,-7.442674,-4.795596,0.672629,-2.936732,0.403944,-6.611995,0.127781,0.152541,-1.614105,5.950197,-5.08587,-0.403715,-3.315437,-8.259513,1.785738,0.397463,-2.989734,-2.863183,0.894222,-2.757684,1.276672,-2.180925,-0.050999,-1.521053,0.445623,-4.579935,3.269587,-2.244051,1.336086,7.462796,0.779867,-2.094106,-1.557763,7.614875,-3.29294,2.920408,-0.961807,-0.892277,0.427645,2.645904,-0.785686,-0.867266,3.78254,-0.555288,1.360985,-6.324821,-0.395634,6.3673,5.418339,-5.848492,7.06035,5.966892,3.874959,-2.159545,5.794055,6.232772,0.324729,1752.047852,1759.59729,1752.716797,1380.559692,-2.342401,2.661461,-0.81343,2.262778
stress4,L2,suffix,550_680,-1.369377,-2.103881,-2.285424,-1.14244,-0.274892,-2.540685,-3.776734,-5.315944,0.204163,-1.508158,-1.862749,-0.045264,1.921791,-0.428713,-1.327169,1.464975,-1.727426,-3.229303,-3.12212,-3.207097,-0.628809,0.4493,-4.412924,-5.887342,-2.331609,0.727924,-3.900439,-1.718728,0.858104,-1.955429,-3.25255,-1.197108,5.025836,1.821225,5.402661,6.972179,-0.871891,0.282842,-2.896675,-1.015131,-2.852427,0.012627,-1.988699,-1.11035,-2.089394,0.251168,-1.307103,0.047396,-0.910702,2.228403,-1.622853,0.83869,0.09663,1.028764,-1.702389,1.33137,-0.391553,3.781308,-1.694175,2.806613,-1.098746,2.52934,-0.577706,2.34923,-1.520747,2.37895,-0.698865,2.793964,-2.972731,-0.514087,-12.490092,2.253266,-0.123534,2.230721,-1.397642,2.823502,6.74914,4.065874,2.193619,6.787131,-1.180019,0.701897,-1.960309,0.443671,-4.803971,-0.046438,-1.0658,-1.606115,-5.279238,-0.879446,-1.00238,-3.03393,-3.586339,0.34254,-2.272004,-2.887139,4.899037,1.345573,-0.628194,-1.39639,1.078706,1.372742,3.48957,1.334087,-2.296165,0.432353,-2.402651,-2.797982,-5.599683,0.848779,-0.867694,-3.668878,-6.547765,0.730085,-4.423472,-2.580987,0.156139,1.192514,-2.850206,-3.114796,1.043361,-2.433714,-5.237999,-0.572975,1709.855469,517.568787,812.118591,1421.559326,-3.92499,-1.962367,-2.532094,-4.586435
stress5,L2,suffix,550_680,2.84715,-27.860876,-34.243526,4.306985,-1.048551,2.206037,2.200361,0.426513,1.947884,4.753089,6.103909,3.169771,1.574583,4.541192,5.495839,2.559309,0.913034,2.827399,3.415871,0.013933,-0.401204,0.269596,-0.33588,-0.885492,0.572421,0.725711,0.84884,-2.1876,2.856262,3.43629,4.922708,0.817064,4.718958,0.533426,2.729106,1.41714,1.321926,-0.456957,0.62842,-2.994673,0.059907,-2.567748,-2.872458,-3.101997,-2.548195,-3.141964,-5.67846,-5.741302,-0.863348,-2.531273,-2.786802,-4.83341,0.760787,0.195935,-1.471672,-4.882763,-2.18657,-2.984596,-3.508777,-4.791718,-4.744832,-4.235642,-3.006148,-5.947609,-2.104217,-3.787158,-3.088513,-4.811656,-2.503635,-3.208135,-5.397375,-4.105642,-3.403894,-2.118002,-2.916733,-1.77753,0.005469,-1.245564,2.050205,-0.07248,-1.944093,-1.982401,-3.877068,-2.991943,-1.825514,-1.821302,-4.727063,-3.216034,-0.818803,-0.601191,-1.114992,-0.906607,-1.950221,-1.94932,-3.115087,-2.145921,-0.29713,0.135744,-1.469372,-0.43783,-0.835288,2.304515,0.464683,1.218574,-3.561429,0.003859,-5.209963,-2.411197,-0.858135,-0.56063,-2.988316,-0.512375,-2.047196,0.313389,-3.280576,-1.786968,-2.345744,0.897451,-3.625611,-0.541447,2.587275,-3.438561,-10.6485,1.370847,1819.477173,794.173401,1189.413452,1480.216309,-1.574809,0.237378,-1.593104,-0.44822
stress6,L2,suffix,550_680,-1.826628,1.08461,0.232891,-5.337496,-0.07656,-1.436102,0.662793,-3.125049,0.098095,-1.012127,-0.167871,-0.252317,1.326551,0.854789,0.826608,3.53397,-0.077829,1.780205,-0.25357,-0.3614,-0.472925,1.564711,1.206818,-2.398862,0.181101,4.865792,0.112182,-1.046312,1.658974,3.02984,-1.307551,3.223914,3.173052,-0.716796,-0.420654,6.822069,0.838836,5.199662,-0.835992,0.690121,0.142975,5.019874,-0.098091,-1.205082,0.088065,5.213861,0.313878,-0.745503,0.405051,4.905031,0.4209,0.193687,0.294869,3.110308,-1.200871,2.449778,-0.042301,1.946534,-2.070907,0.264703,-0.396695,2.669953,-2.552892,-0.323028,0.279426,3.550826,-3.232933,-2.668856,0.547566,4.356592,-1.338789,-1.764141,0.120151,2.86801,-3.970558,-2.038933,2.868037,0.093454,-4.695439,1.831452,0.916404,3.759063,-1.427474,-1.352306,-0.188342,4.531059,-0.139154,-1.737383,-1.738897,3.945352,1.16259,-1.796137,-0.500193,2.92465,1.100866,-0.902253,1.620552,3.174354,-0.906958,0.367424,2.970912,1.787367,0.056904,0.477237,0.64004,2.132048,0.612398,-0.070665,-1.793424,2.649054,2.063583,-2.810549,-2.149921,0.176321,1.401853,-1.977525,2.273978,0.257294,0.681831,1.393508,-3.99819,-1.515882,-1.0116,-5.164683,-431.682831,-557.157776,962.306519,1178.502441,-2.013697,0.207781,1.705365,-2.884507
stress7,L2,suffix,550_680,-0.027667,-11.770552,0.683574,-9.390656,-3.180784,-6.898766,-7.749288,-10.765248,1.855131,15.222219,-4.337695,-0.49457,0.966756,-10.623745,13.374054,-4.188418,3.081837,13.28266,-15.728547,-0.909674,-1.714618,-5.402228,-5.312732,-7.376991,-2.551557,-4.222654,-5.800142,-5.863176,3.780678,18.816774,-2.990592,5.492383,4.959454,7.20866,8.537458,11.128805,-1.406677,-0.280002,-0.623985,-3.255441,0.419319,-1.341483,-3.291353,-1.954994,0.5696,-1.6921,-1.890845,-1.498213,-0.061928,0.316968,-0.146499,-0.466451,0.355909,0.687536,3.655292,1.612947,0.799162,-0.28153,2.835965,0.145938,0.224226,-0.785012,1.904615,0.209733,-0.274092,-1.682047,1.549225,-0.532927,-0.534589,-3.353024,-1.919462,-1.658785,-1.782753,-3.441652,0.908424,-0.496635,2.335314,13.307247,6.740978,11.845399,-2.438051,-6.09922,-5.425166,-5.948285,0.400799,-4.223151,-3.921512,-2.952689,0.617063,-3.264843,-3.8593,-3.206576,-3.829573,-8.890564,-7.831903,-8.284375,0.121703,20.973343,-10.225588,7.054116,-1.250873,-10.958547,5.0034,-7.939834,-3.838953,5.723533,-16.743809,-5.433167,-1.000376,-5.89955,-2.668389,-5.81416,-4.25439,-7.839186,-8.031921,-9.687421,-1.288176,6.329,-11.51517,-2.431909,0.777465,-14.231335,-1.981737,-7.908513,-407.304932,-837.209961,693.307373,1064.843262,-2.43159,-6.838639,-5.092813,-7.658073
stress8,L2,suffix,550_680,-16.953987,1.384956,3.148036,3.556323,-8.491646,0.312029,1.6964,1.426668,-16.432959,-0.221383,5.110172,7.28464,-3.842898,1.121361,3.153877,1.714823,-5.017319,-0.871118,4.518118,2.240488,-5.247272,0.486037,-0.19634,1.789143,-3.719109,2.893345,-1.015526,1.737536,-2.034485,-1.839829,0.569869,2.666121,8.489779,0.490212,1.237518,0.855647,-2.148021,1.088877,0.006907,0.615019,-3.919292,4.789778,-0.467899,0.471468,-1.850529,2.823037,-1.670549,0.407092,-1.639526,2.51566,-0.670198,2.981564,-0.194567,1.758277,1.627266,2.793942,0.908604,2.190598,0.179879,0.556814,1.30963,1.76775,-2.161102,-1.673019,2.445285,0.942754,0.144675,-0.29597,-0.973429,-0.99872,-2.775661,-1.318889,3.572886,-0.177854,-2.325739,-0.767006,13.264463,-1.002184,2.165095,1.184993,0.21249,-0.107399,-3.116525,-3.741272,-2.609468,1.593783,-3.007981,-0.225604,-3.995695,0.640499,-2.009015,0.311829,-0.533742,-0.599178,-2.357,-2.163227,3.696213,-1.427438,-1.748423,-2.534314,10.407619,5.01629,1.001024,1.204471,3.547761,-0.371975,-0.304801,-1.817286,-4.430847,-1.678989,-3.591957,-0.928033,-4.653339,1.624534,1.285224,-1.748023,5.966163,-0.283903,3.781459,-0.515883,-9.402356,-0.46429,0.728851,2.550556,41.381451,-621.440002,700.203491,1056.184204,-7.251412,0.170653,-1.134205,-0.680211
stress9,L2,suffix,550_680,1.078487,-0.911191,3.562396,1.681505,1.893404,1.663836,2.536685,4.403214,1.022122,0.36392,2.950825,2.806717,0.832573,0.157081,1.892519,1.909378,-0.149561,2.477111,0.924886,2.682903,3.849898,3.912533,3.683948,6.06465,2.751225,6.637909,2.580501,5.207536,0.677413,1.792486,1.807671,0.873109,-1.515485,-5.275591,1.410686,0.27757,1.893186,5.867546,3.010221,4.409811,2.168719,6.780128,5.228994,6.766349,1.003671,6.257092,3.610282,6.391182,2.868645,7.315738,4.198597,6.556513,2.645389,4.823487,3.789591,4.054474,2.115891,5.515372,3.323629,5.820256,3.346478,4.544142,-0.178708,6.073372,1.638782,3.450951,1.131999,4.006588,-1.217049,6.751864,0.438313,3.621398,-0.34885,3.573676,-1.093989,0.159224,-2.58865,-11.554846,-0.553117,-3.189083,-1.023457,3.556978,-0.491465,-0.658398,0.321288,4.559892,4.154028,4.015837,3.674178,4.806473,5.104928,6.5162,0.433595,3.550998,1.410622,1.846973,-2.45117,-0.554127,-3.056938,-4.711128,-2.437666,-2.322032,-1.861323,-5.229087,0.123122,2.658435,-1.710853,-4.548382,2.97137,2.847278,3.686898,3.028769,2.62694,1.657557,3.459208,-2.710347,-1.171207,0.687393,-0.073454,-4.441428,2.505831,2.057229,3.597004,1.441876,-161.387665,-639.66925,719.460632,1094.628784,1.368045,5.610146,-0.285858,0.970502
stress1,L1,suffix,680_800,-0.614253,7.995493,9.333364,-4.320883,-4.811228,10.774103,4.034465,3.797313,-11.29248,8.221208,-2.548902,-25.992422,-4.300776,7.850084,-12.295135,-12.887227,-1.88773,9.363563,1.604829,5.432416,-3.319408,5.8651,6.480693,6.450831,-3.762345,10.991377,3.322952,4.128206,-2.263985,8.837208,-12.844853,-2.997032,3.316742,-10.180178,1.495828,-0.847932,-6.058937,16.388823,-3.411663,-2.223563,-1.542594,7.600698,6.897636,4.872251,-1.548699,9.17604,6.271564,2.016345,-1.592337,9.413779,4.715106,5.28932,-2.433175,17.35079,-2.444421,-10.940071,-0.866449,10.007238,7.961946,-0.483981,-4.396108,7.371842,0.710132,-3.031532,-1.261041,6.355016,-1.972168,-5.53105,1.428646,8.225073,9.628511,3.173963,-1.169063,7.9460750000000004,-1.793431,-5.109768,9.745317,-18.68712,-14.299132,-6.902982,-2.656654,12.638801,-2.221576,-5.92381,-0.692586,7.973659,5.245154,5.666047,-4.118867,7.608625,7.488302,5.049324,-1.137249,7.675887,8.137913,6.402513,-5.902485,6.922352,-11.694941,-9.101011,-5.60468,18.148323,-5.819948,-6.223301,-5.372911,14.071445,-0.756891,-6.861753,-3.331275,7.936486,5.604945,4.228168,-5.803996,13.168036,5.976367,2.306802,-11.700694,10.632553,-47.111214,-37.130512,-4.397247,-0.102861,8.559248,-0.394923,1860.68457,1357.366577,1581.207275,1154.309692,-4.354019,9.62243,4.267766,2.583636
stress1,L2,suffix,680_800,4.376979,-5.367503,1.147348,0.581791,2.334928,-2.203933,2.104005,-0.055051,1.649623,-3.975352,0.644201,0.27185,-0.428859,-2.266369,-0.168527,0.612092,0.439364,-2.76353,1.043606,-0.196574,2.052828,-2.318303,3.372622,-0.125067,0.884701,-0.236842,4.984052,1.418831,-0.986076,-1.873713,0.130906,-0.280912,-0.697476,4.507869,-1.33803,0.620346,1.838416,0.48468,5.412543,1.339759,1.671272,-1.080041,5.50666,-0.316219,1.394563,-2.162338,5.914928,-1.89299,2.643459,0.795017,5.530725,1.457021,4.669652,2.702876,5.373425,3.330144,3.788101,0.78441,3.667308,2.008526,3.244507,-0.078096,4.161507,1.86795,2.463976,-3.018268,2.707541,1.445633,-1.586428,-3.609848,1.423915,0.05728,-1.233572,-2.813467,1.267936,-0.630651,-3.259425,2.527556,-2.271306,-0.699346,-2.315287,-3.074397,-1.344184,-1.852528,-0.763994,-2.978066,2.770717,-1.203409,1.234969,-2.618131,3.989835,1.366549,-0.264438,-2.152875,-0.428353,-0.982833,-5.001361,-1.352217,-1.955222,-2.932334,-6.300829,1.043709,-3.255635,-1.789314,-2.861128,-0.894735,-1.642979,-2.734547,-0.951938,-2.172096,1.212011,3.982685,0.070396,-2.446582,1.025386,-1.132296,-4.724139,0.161972,-2.439093,-1.217812,3.782419,-3.684557,0.063676,0.326601,2248.375,1685.522827,1694.662354,907.908081,1.318967,-2.345141,1.203112,0.026334
stress10,L2,suffix,680_800,-6.487582,0.410683,3.56476,-15.235321,-3.283471,-2.353158,-4.451306,-12.210449,0.852882,1.650187,-18.807453,-21.03356,3.997511,2.362405,-14.198313,-10.07653,-0.81308,-0.295278,-10.653165,-12.113213,-2.240973,-2.948744,-1.357784,-7.425235,2.494934,-0.585442,-3.553719,-5.638282,2.419606,2.676839,-9.614668,-5.56036,9.460445,7.071346,-4.933533,5.735107,5.691395,2.750009,-4.248802,-1.162872,3.083032,-1.221264,-1.80758,-2.57631,5.965331,-1.183002,0.006006,0.379945,6.951251,2.073797,-0.453484,0.726048,7.414315,2.753215,-2.959349,0.728625,10.338062,3.614583,-1.984824,-0.108025,9.214171,-0.339783,-2.376837,2.563999,8.058922,-0.354595,-0.582833,2.494075,6.934056,2.10954,-0.200985,1.535117,7.769505,-0.370293,2.440191,3.795419,7.421908,2.176299,4.13096,10.32261,5.664735,-1.085041,3.875395,4.000084,4.452205,-3.372088,0.810704,-0.631939,0.968354,-3.719064,-0.090246,-3.610725,4.583091,-2.476346,3.113351,3.015665,3.982639,-2.517482,4.981593,8.983074,3.521208,-5.535106,8.182818,13.649696,0.575708,-4.77341,7.397169,9.412832,-1.12351,-4.55752,1.809556,-0.679173,-1.648436,-4.327755,6.782153,2.101963,1.060357,-7.273917,14.40126,16.431961,-7.198226,-2.614911,4.286935,-3.343507,879.361084,877.459534,1641.662476,647.962524,-5.627449,-3.082548,0.267523,-5.352571
stress11,L2,suffix,680_800,5.490053,-15.550932,-15.705763,1.997416,-15.078905,-11.326847,-8.955029,-9.979501,-58.252239,-60.259712,-37.705624,-62.088772,-49.209843,-37.744099,-24.277225,-48.109539,-24.662283,-20.506403,-13.851342,-24.057808,-0.785015,0.327118,-1.087827,2.262883,-5.826488,-4.267343,-4.231463,-3.049047,-26.309553,-19.535755,-16.152643,-26.879269,-29.876141,-18.535263,-8.17038,-28.530651,-11.757224,-7.051619,-5.907868,-9.320193,2.538543,2.402142,0.964173,3.503872,3.516411,5.133475,1.138505,8.552545,0.477279,-1.195856,0.299482,4.056904,-10.881977,-8.346528,-4.91724,-5.863832,1.43732,1.979524,4.258788,2.541301,1.312764,1.338203,2.481548,4.598807,6.399214,1.670657,6.455192,6.543092,9.338624,0.826803,1.528317,12.636579,12.682267,7.966077,5.574871,12.939064,4.96131,1.56676,4.684009,-5.247548,16.018669,11.025811,6.140478,16.204639,9.382867,7.018538,3.351972,12.016082,6.034009,4.664623,1.736706,7.17276,15.256811,11.583779,4.851245,15.137335,22.294703,15.717485,8.445865,22.002613,46.755772,36.517872,22.704432,42.67804,36.207577,28.824068,18.071514,35.848621,10.855324,8.661847,2.81385,13.377487,36.902428,21.186289,7.877667,32.871418,68.832741,50.050926,35.418255,70.556618,43.621239,-17.960012,-1.585526,36.736668,613.246277,885.868103,1171.249512,556.050293,8.304947,5.656168,1.162124,11.259398
stress12,L2,suffix,680_800,-1.326118,-4.142792,0.567712,0.467775,0.878363,-4.226454,1.278739,0.682043,-0.164944,0.097021,0.098238,2.048981,4.536794,0.501413,-7.01433,1.749081,2.411617,-2.235162,-0.232188,1.85224,2.292702,-4.155925,1.505378,-0.002876,5.007125,-1.901987,2.822003,0.604845,2.703541,1.842223,1.32195,5.598474,-0.008618,9.398401,1.367354,0.764262,2.416284,3.767286,5.245487,2.648885,5.623223,-0.610716,4.994401,1.829155,5.409458,-0.982247,6.838132,-2.951415,7.167124,2.782058,6.038569,1.603104,4.756281,2.596922,2.718663,3.058096,4.624645,5.826291,7.124582,-1.011415,3.406293,0.766617,3.706232,-0.293865,1.922417,0.331977,2.555625,0.219693,3.348439,-1.747507,5.420844,-4.269224,-0.881447,-2.939209,1.753749,-0.072752,-1.591039,5.900582,-0.348825,2.024214,0.194753,-2.32511,2.452018,-1.874025,3.730404,-2.725336,6.640324,-2.557532,3.704685,-2.695162,4.09054,-0.81624,1.751954,-1.482005,2.659994,-2.773915,3.020338,-4.172641,2.4323,0.348129,0.514605,2.137888,-1.80046,-2.47528,0.388564,-2.053886,0.072634,-1.83844,1.711295,-5.012035,1.630258,-1.532363,0.135533,3.921334,0.128621,-2.771477,2.010092,-8.254207,1.28261,1.142782,0.140389,-3.906611,0.184457,0.221123,1489.800659,902.663635,1538.976074,945.200012,0.533219,-5.099662,-0.33951,-0.929491
stress13,L2,suffix,680_800,-2.955581,-1.082147,-2.646065,-0.548848,-4.543429,-1.219994,-1.14779,2.386333,-11.471601,-1.436035,-1.9442,1.359637,-3.686882,-2.451588,-1.701377,-5.379688,-4.223568,-2.404219,-2.424555,0.561943,-3.436296,-3.986127,0.002724,1.2894,-3.253827,-3.144913,1.751177,1.751145,-5.754038,-3.07973,-1.376369,-1.226399,2.378273,6.355777,-0.003312,-1.058932,-2.661144,0.192651,1.95548,0.513149,-2.788192,-2.333503,0.721456,2.1659,-2.774657,-2.220421,0.243925,0.079872,-1.694459,-0.872262,1.513783,1.935777,0.864551,3.390424,2.195852,0.662589,0.972464,0.222256,1.060007,1.621824,-0.124863,-1.944296,-1.072105,0.250403,0.164322,-1.410701,0.293207,2.950675,-2.043186,-1.796675,-0.992494,-0.488348,1.378041,1.705252,0.647947,1.095824,2.702504,5.010674,4.633119,-2.516005,-2.200622,-4.14979,-0.103944,0.410758,-3.019441,-1.276962,0.303428,1.280186,-3.712235,-3.932306,1.23257,0.689474,-4.371269,-3.652682,-0.4498,-1.037333,-1.279515,-4.181746,-1.935341,-1.997982,-0.253035,1.242293,2.885249,-5.061483,-3.974091,-2.154158,-2.82708,-2.717326,-2.871211,-5.288142,2.906908,2.546784,-1.092477,1.679448,-1.066039,-0.299156,-1.629902,-0.743735,4.563716,-4.727412,-2.239866,-2.367686,-2.236003,-0.477147,513.891235,907.868591,1596.453613,646.586487,-1.693592,-3.788817,-1.543269,1.191646
stress14,L2,suffix,680_800,0.866746,-4.979232,-0.886451,5.723543,-1.526674,-2.460726,-0.46298,5.991937,-11.507723,-4.574718,-0.971598,10.373155,-10.207813,-3.798065,-1.755354,7.427907,-6.422761,-3.317498,-1.931718,4.583171,2.935201,0.460818,2.185591,4.213722,0.128872,-3.672669,0.416008,4.475895,-7.036685,-3.354019,-1.803284,2.135694,-7.606215,-0.24828,1.045325,-0.730703,-0.786307,-5.027706,-0.506357,2.185223,2.969928,-3.347966,1.44421,4.050294,3.938018,-2.014594,3.133516,3.118514,3.272485,-2.758971,1.313987,3.317091,-1.113204,-2.18636,0.11592,0.636497,1.27918,-1.065778,3.40023,1.402317,1.085254,-0.79785,1.876386,0.386528,1.583213,-0.555213,-0.629575,1.487848,2.968428,-0.567352,1.172942,1.985216,-0.640809,-1.190917,0.609979,-0.213705,-2.468315,0.438231,-0.699228,-6.169446,2.386828,-0.349331,-0.538903,-0.269993,3.149958,-2.518275,2.59207,4.427549,5.239893,-2.189392,4.211748,5.116591,3.571326,0.786336,3.630506,1.475948,0.565469,0.560261,-0.166524,-2.275316,0.386808,5.079577,2.041887,-3.262124,2.216404,2.700742,2.585111,-1.935754,3.453174,1.001034,3.090987,2.527609,2.77994,1.066134,2.266551,-0.105651,5.415337,5.330254,1.627592,-3.601506,6.391255,-2.101782,-1.637117,2.7564,558.828003,925.596863,1450.104492,1141.555054,3.358177,-0.063318,-0.115367,2.300051
